"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
19,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,18,150034,150034,28416,256,22528,1104,128,0,64,64,"0x0","0x78a506387e00",7173386797101,7173391385404,7173392097975,7173392179713,712571
20,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,19,150034,150034,6144,256,512,0,20,0,32,64,"0x0","0x78a506387cc0",7173386799356,7173392097975,7173392119456,7173392194768,21481
21,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,20,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173386801194,7173392119456,7173392142863,7173392197045,23407
22,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,21,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173386802772,7173392142863,7173392165825,7173392198672,22962
23,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,22,150034,150034,21504,384,32768,1432,128,0,48,64,"0x0","0x78a506387e80",7173386805325,7173392376337,7173392915284,7173392995996,538947
24,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,23,150034,150034,6144,256,512,0,20,0,32,64,"0x0","0x78a506387cc0",7173386807151,7173393028021,7173393056317,7173393065980,28296
25,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,24,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173386808869,7173393056317,7173393081057,7173393098856,24740
26,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,25,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173386810461,7173393081057,7173393105945,7173393127707,24888
27,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,26,150034,150034,28416,256,22528,1104,128,0,64,64,"0x0","0x78a506387e00",7173386812720,7173393328457,7173394047991,7173394126257,719534
28,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,27,150034,150034,6144,256,512,0,20,0,32,64,"0x0","0x78a506387cc0",7173386814619,7173394047991,7173394070805,7173394136527,22814
29,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,28,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173386816415,7173394070805,7173394095693,7173394142028,24888
30,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,29,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173386818068,7173394095693,7173394120285,7173394144019,24592
31,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,30,150034,150034,21504,384,32768,1432,128,0,48,64,"0x0","0x78a506387e80",7173386820452,7173394343389,7173394887521,7173394967158,544132
