"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
476,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,475,70119,70119,6144,256,512,0,20,0,32,64,"0x0","0x7c853fac6880",3896531213793,3896644714946,3896644736280,3896644802667,21334
477,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,476,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531215711,3896644736280,3896644760279,3896644804459,23999
478,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,477,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531217620,3896644760279,3896644783390,3896644790048,23111
479,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,478,70119,70119,21504,384,32768,1432,128,0,48,64,"0x0","0x7c853fac6a40",3896531220074,3896644993906,3896645540269,3896645606081,546363
480,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,479,70119,70119,6144,256,512,0,20,0,32,64,"0x0","0x7c853fac6880",3896531221931,3896645646046,3896645675823,3896645682105,29777
481,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,480,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531224005,3896645675823,3896645700860,3896645706999,25037
482,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,481,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531225733,3896645700860,3896645725452,3896645730729,24592
483,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,482,70119,70119,28416,256,22528,1104,128,0,64,64,"0x0","0x7c853fac69c0",3896531228141,3896645948412,3896646679959,3896646771060,731547
484,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,483,70119,70119,6144,256,512,0,20,0,32,64,"0x0","0x7c853fac6880",3896531229849,3896646679959,3896646702181,3896646773592,22222
485,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,484,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531231921,3896646702181,3896646727217,3896646755300,25036
486,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,485,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531233785,3896646727217,3896646751958,3896646787971,24741
487,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,486,70119,70119,21504,384,32768,1432,128,0,48,64,"0x0","0x7c853fac6a40",3896531236367,3896646975511,3896647527356,3896647588402,551845
488,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,487,70119,70119,6144,256,512,0,20,0,32,64,"0x0","0x7c853fac6880",3896531238251,3896647602169,3896647630910,3896647636846,28741
