"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
0,"__amd_rocclr_fillBufferAligned.kd",4,0,0,149960,149960,3584,256,0,0,12,0,32,64,"0x0","0x7dde218bd740",7172727732073,7172727819689,7172727827245,7172727844313,7556
1,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,0,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172730941438,7172730992786,7172731096932,7172731145335,104146
2,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,1,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172730948845,7172731096932,7172731198707,7172731204369,101775
3,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,2,149960,149960,28416,256,22528,1104,128,0,64,64,"0x0","0x7ddd5e587e00",7172731942754,7172732364749,7172733076285,7172733579233,711536
4,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,3,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172731948730,7172733076285,7172733097914,7172733584349,21629
5,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,4,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172731952635,7172733097914,7172733121617,7172733586458,23703
6,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,5,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172731955614,7172733121617,7172733144431,7172733588400,22814
7,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,6,149960,149960,21504,384,32768,1432,128,0,48,64,"0x0","0x7ddd5e587e80",7172731974166,7172733750637,7172734292548,7172734376534,541911
8,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,7,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172731976559,7172734393286,7172734419507,7172734430009,26221
9,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,8,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172731978739,7172734419507,7172734443062,7172734460173,23555
10,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,9,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172731981108,7172734443062,7172734466469,7172734494430,23407
11,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,10,149960,149960,28416,256,22528,1104,128,0,64,64,"0x0","0x7ddd5e587e00",7172731984133,7172734676537,7172735386147,7172735464347,709610
12,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,11,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172731986186,7172735386147,7172735408221,7172735474997,22074
13,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,12,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172731988190,7172735408221,7172735431628,7172735477224,23407
14,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,13,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172731989855,7172735431628,7172735454442,7172735478861,22814
15,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,14,149960,149960,21504,384,32768,1432,128,0,48,64,"0x0","0x7ddd5e587e80",7172731992376,7172735664806,7172736204051,7172736280725,539245
16,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,15,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172731994871,7172736307604,7172736335307,7172736345491,27703
17,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,16,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172731996616,7172736335307,7172736358565,7172736375614,23258
18,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,17,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172731998380,7172736358565,7172736381824,7172736404505,23259
19,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,18,149960,149960,28416,256,22528,1104,128,0,64,64,"0x0","0x7ddd5e587e00",7172732003971,7172736592040,7172737290836,7172737368742,698796
20,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,19,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172732005833,7172737290836,7172737312613,7172737382432,21777
21,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,20,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732007630,7172737312613,7172737335872,7172737384624,23259
22,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,21,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732009083,7172737335872,7172737358686,7172737386254,22814
23,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,22,149960,149960,21504,384,32768,1432,128,0,48,64,"0x0","0x7ddd5e587e80",7172732011357,7172737568902,7172738107554,7172738187543,538652
24,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,23,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172732013351,7172738211551,7172738238514,7172738248970,26963
25,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,24,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732015807,7172738238514,7172738261772,7172738279159,23258
26,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,25,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732017789,7172738261772,7172738284883,7172738308457,23111
27,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,26,149960,149960,28416,256,22528,1104,128,0,64,64,"0x0","0x7ddd5e587e00",7172732020501,7172738494358,7172739201450,7172739279233,707092
28,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,27,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172732022514,7172739201450,7172739223079,7172739289715,21629
29,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,28,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732024537,7172739223079,7172739246634,7172739295066,23555
30,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,29,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732026681,7172739246634,7172739269745,7172739296784,23111
31,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,30,149960,149960,21504,384,32768,1432,128,0,48,64,"0x0","0x7ddd5e587e80",7172732029215,7172739481146,7172740020539,7172740103886,539393
32,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,31,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172732031309,7172740123647,7172740151054,7172740160449,27407
33,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,32,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732033361,7172740151054,7172740174461,7172740195847,23407
34,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,33,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732035547,7172740174461,7172740197423,7172740229038,22962
35,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,34,149960,149960,28416,256,22528,1104,128,0,64,64,"0x0","0x7ddd5e587e00",7172732038266,7172740407639,7172741112509,7172741192819,704870
36,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,35,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172732040387,7172741112509,7172741134138,7172741203544,21629
37,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,36,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732042486,7172741134138,7172741157841,7172741205808,23703
38,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,37,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732044203,7172741157841,7172741180803,7172741212936,22962
39,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,38,149960,149960,21504,384,32768,1432,128,0,48,64,"0x0","0x7ddd5e587e80",7172732046827,7172741390872,7172741929672,7172742014929,538800
40,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,39,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172732048857,7172742033224,7172742060483,7172742069266,27259
41,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,40,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732050982,7172742060483,7172742084038,7172742097962,23555
42,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,41,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732052887,7172742084038,7172742107148,7172742124518,23110
43,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,42,149960,149960,28416,256,22528,1104,128,0,64,64,"0x0","0x7ddd5e587e00",7172732056486,7172742316772,7172743015271,7172743104678,698499
44,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,43,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172732058420,7172743015271,7172743036752,7172743115124,21481
45,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,44,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732060702,7172743036752,7172743060159,7172743117368,23407
46,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,45,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732062400,7172743060159,7172743083418,7172743118955,23259
47,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,46,149960,149960,21504,384,32768,1432,128,0,48,64,"0x0","0x7ddd5e587e80",7172732064788,7172743293930,7172743837619,7172743867919,543689
48,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,47,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172732066692,7172743887248,7172743917025,7172743925524,29777
49,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,48,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732068590,7172743917025,7172743941616,7172743952315,24591
50,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,49,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732070503,7172743941616,7172743966208,7172743979455,24592
51,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,50,149960,149960,28416,256,22528,1104,128,0,64,64,"0x0","0x7ddd5e587e00",7172732073045,7172744189165,7172744910331,7172744988292,721166
52,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,51,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172732074925,7172744910331,7172744933589,7172744999764,23258
53,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,52,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732076791,7172744933589,7172744958626,7172745005987,25037
54,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,53,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732078528,7172744958626,7172744983366,7172745007626,24740
55,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,54,149960,149960,21504,384,32768,1432,128,0,48,64,"0x0","0x7ddd5e587e80",7172732081093,7172745206471,7172745754604,7172745832447,548133
56,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,55,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172732083042,7172745890452,7172745919340,7172745927827,28888
57,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,56,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732084938,7172745919340,7172745943932,7172745955600,24592
58,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,57,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732086865,7172745943932,7172745968524,7172745981705,24592
59,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,58,149960,149960,28416,256,22528,1104,128,0,64,64,"0x0","0x7ddd5e587e00",7172732089469,7172746191184,7172746902720,7172746979864,711536
60,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,59,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172732091234,7172746902720,7172746925090,7172746990253,22370
61,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,60,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732093488,7172746925090,7172746949978,7172746992376,24888
62,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,61,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732095292,7172746949978,7172746974422,7172746994111,24444
63,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,62,149960,149960,21504,384,32768,1432,128,0,48,64,"0x0","0x7ddd5e587e80",7172732097549,7172747197527,7172747744475,7172747827113,546948
64,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,63,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172732099492,7172747878990,7172747908174,7172747918531,29184
65,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,64,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732101521,7172747908174,7172747932914,7172747946885,24740
66,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,65,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732103506,7172747932914,7172747957506,7172747977364,24592
67,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,66,149960,149960,28416,256,22528,1104,128,0,64,64,"0x0","0x7ddd5e587e00",7172732106008,7172748180315,7172748901777,7172748982686,721462
68,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,67,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172732107905,7172748901777,7172748924443,7172748993321,22666
69,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,68,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732109998,7172748924443,7172748949331,7172748995555,24888
70,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,69,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732111563,7172748949331,7172748973775,7172748997192,24444
71,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,70,149960,149960,21504,384,32768,1432,128,0,48,64,"0x0","0x7ddd5e587e80",7172732113793,7172749197176,7172749740717,7172749818748,543541
72,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,71,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172732115884,7172749821455,7172749849306,7172749860232,27851
73,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,72,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732117704,7172749849306,7172749874194,7172749887972,24888
74,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,73,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732119382,7172749874194,7172749898638,7172749914044,24444
75,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,74,149960,149960,28416,256,22528,1104,128,0,64,64,"0x0","0x7ddd5e587e00",7172732121657,7172750123076,7172750848983,7172750943796,725907
76,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,75,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172732123555,7172750848983,7172750871797,7172750955673,22814
77,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,76,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732125537,7172750871797,7172750896833,7172750958147,25036
78,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,77,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732127470,7172750896833,7172750921425,7172750960090,24592
79,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,78,149960,149960,21504,384,32768,1432,128,0,48,64,"0x0","0x7ddd5e587e80",7172732129726,7172751144678,7172751694145,7172751726339,549467
80,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,79,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172732131601,7172751772365,7172751800660,7172751810615,28295
81,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,80,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732133627,7172751800660,7172751825696,7172751836773,25036
82,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,81,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732135304,7172751825696,7172751850288,7172751862409,24592
83,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,82,149960,149960,28416,256,22528,1104,128,0,64,64,"0x0","0x7ddd5e587e00",7172732137659,7172752073097,7172752795892,7172752880738,722795
84,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,83,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172732139643,7172752795892,7172752819003,7172752894890,23111
85,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,84,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732141680,7172752819003,7172752843891,7172752897142,24888
86,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,85,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732143325,7172752843891,7172752868483,7172752898809,24592
87,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,86,149960,149960,21504,384,32768,1432,128,0,48,64,"0x0","0x7ddd5e587e80",7172732145754,7172753091736,7172753638387,7172753725634,546651
88,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,87,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172732147655,7172753775569,7172753803420,7172753812137,27851
89,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,88,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732149680,7172753803420,7172753830382,7172753840189,26962
90,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,89,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732151518,7172753830382,7172753857641,7172753866328,27259
91,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,90,149960,149960,28416,256,22528,1104,128,0,64,64,"0x0","0x7ddd5e587e00",7172732153757,7172754105041,7172754885909,7172754972225,780868
92,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,91,149960,149960,6144,256,512,0,20,0,32,64,"0x0","0x7ddd5e587cc0",7172732155642,7172754885909,7172754911093,7172754982777,25184
93,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,92,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732157572,7172754911093,7172754939093,7172754985000,28000
94,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,93,149960,149960,229376,32,0,0,12,0,16,64,"0x0","0x7dddb3bd2b80",7172732159489,7172754939093,7172754966351,7172754989681,27258
