"Kind","Agent_Id","Queue_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","Private_Segment_Size","Group_Segment_Size","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",1287,22451703112314,22451703530844,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",1288,22451703530844,22451703560919,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,26,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1289,22451703582252,22451703714700,0,0,32,1,1,1310720,1,1
"KERNEL_DISPATCH",4,2,40,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1290,22451703714700,22451703733219,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",1291,22451703733219,22451704156786,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",1292,22451704156786,22451704186861,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,26,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1293,22451704207602,22451704339754,0,0,32,1,1,1310720,1,1
"KERNEL_DISPATCH",4,2,40,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1294,22451704339754,22451704358125,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",1295,22451704358125,22451704780951,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",1296,22451704780951,22451704810285,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,26,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1297,22451704840360,22451704987771,0,0,32,1,1,1310720,1,1
"KERNEL_DISPATCH",4,2,40,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1298,22451704987771,22451705008216,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",1299,22451705008216,22451705456524,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",1300,22451705456524,22451705491340,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,26,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1301,22451705513562,22451705660974,0,0,32,1,1,1310720,1,1
"KERNEL_DISPATCH",4,2,40,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1302,22451705660974,22451705680678,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",1303,22451705680678,22451706115652,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",1304,22451706115652,22451706145579,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,26,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1305,22451706166765,22451706299509,0,0,32,1,1,1310720,1,1
"KERNEL_DISPATCH",4,2,40,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1306,22451706299509,22451706317732,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",1307,22451706317732,22451706741891,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",1308,22451706741891,22451706772410,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,26,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1309,22451706794189,22451706948415,0,0,32,1,1,1310720,1,1
"KERNEL_DISPATCH",4,2,40,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1310,22451706948415,22451706968712,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",1311,22451706968712,22451707414057,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",1312,22451707414057,22451707447687,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,26,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1313,22451707469466,22451707617025,0,0,32,1,1,1310720,1,1
"KERNEL_DISPATCH",4,2,40,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1314,22451707617025,22451707636877,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",1315,22451707636877,22451708074815,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",1316,22451708074815,22451708105482,0,0,256,1,1,65536,1,1
