"Kind","Direction","Source_Agent_Id","Destination_Agent_Id","Correlation_Id","Start_Timestamp","End_Timestamp"
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1426,25907054368533,25907054372236
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1427,25907054428234,25907054505417
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1428,25907054565711,25907054642894
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1429,25907061078531,25907062839657
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1430,25907062880693,25907062884989
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1431,25907062894174,25907062897433
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1432,25907065591566,25907066252729
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1433,25907066285765,25907066290061
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1434,25907066300135,25907066305171
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1435,25907079770055,25907083489339
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1436,25907083526671,25907083530967
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1437,25907091180045,25907093055983
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1438,25907093094055,25907093098352
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1439,25907093108870,25907093113758
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1440,25907222035977,25907225095728
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1441,25907225375569,25907225379717
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1442,25907225389643,25907225393050
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1443,25907281711038,25907282982996
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1444,25907283150990,25907283156471
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1445,25907296218259,25907300004060
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1446,25907300178275,25907300182423
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1447,25907307622919,25907309554114
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1448,25907309723442,25907309727590
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1449,25907309740330,25907309745219
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1450,25907309753959,25907309757367
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1451,25907309765663,25907309769070
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1452,25907309777366,25907309780922
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1453,25907309788921,25907309792329
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1454,25907309800625,25907309804328
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1455,25907309812476,25907309815883
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1456,25907309824031,25907309827587
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1457,25907309836475,25907309840327
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1458,25907309848623,25907309852178
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1459,25907309860326,25907309863882
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1460,25907309872326,25907309876178
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1461,25907309884474,25907309887881
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1462,25907309897066,25907309900473
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1463,25907309908621,25907309912325
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1464,25907309965508,25907310042839
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1465,25907310101355,25907310178686
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1466,25907316228264,25907318020353
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1467,25907318178274,25907318182570
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1468,25907318191311,25907318194718
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1469,25907320673747,25907321340096
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1470,25907321490758,25907321495054
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1471,25907321504683,25907321509424
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1472,25907333979086,25907337769332
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1473,25907337944437,25907337948585
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1474,25907345258122,25907347179392
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1475,25907347479974,25907347484271
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1476,25907347496863,25907347501900
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1477,25907347510936,25907347514492
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1478,25907347523380,25907347526788
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1479,25907347535528,25907347538935
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1480,25907347548268,25907347551676
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1481,25907347559824,25907347563675
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1482,25907347571823,25907347575231
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1483,25907347586934,25907347590341
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1484,25907347598637,25907347602489
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1485,25907347610489,25907347613896
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1486,25907347622044,25907347625451
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1487,25907347633747,25907347637599
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1488,25907347645747,25907347649302
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1489,25907347657154,25907347660561
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1490,25907347668857,25907347672561
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1491,25907347728263,25907347805445
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1492,25907348004994,25907348082325
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1493,25907354398265,25907356161614
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1494,25907356254648,25907356258944
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1495,25907356268277,25907356271684
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1496,25907358955892,25907359619870
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1497,25907359703275,25907359707423
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1498,25907359719719,25907359724608
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1499,25907372859105,25907376594685
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1500,25907376683274,25907376687570
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1501,25907384189546,25907386066373
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1502,25907386147259,25907386151407
